OrderID,CustomerID,OrderDate,Product,Quantity,UnitPrice,PaymentMethod,City,State,Category,TotalAmount,DeliveryTime,CustomerRating,Year,Month,Day,Weekday,Profit
10572,5444,2023-03-22,Laptop,4,21019.62,Debit Card,Bangalore,Karnataka,Electronics,84078.48,4,2,2023,3,22,Wednesday,25223.54
10573,5613,2023-08-03,Camera,3,32970.08,COD,Delhi,Delhi,Electronics,98910.24,9,3,2023,8,3,Thursday,29673.07
10574,5993,2023-07-17,Mobile,1,59508.84,UPI,Pune,Maharashtra,Electronics,59508.84,9,1,2023,7,17,Monday,17852.65
10575,5264,2023-07-19,Jeans,2,39952.84,Debit Card,Kolkata,West Bengal,Fashion,79905.68,5,2,2023,7,19,Wednesday,23971.7
10576,5053,2023-01-25,Camera,2,12194.98,Debit Card,Bangalore,Karnataka,Electronics,24389.96,7,2,2023,1,25,Wednesday,7316.99
10577,5572,2023-03-30,Shoes,1,2984.2,Credit Card,Kolkata,West Bengal,Fashion,2984.2,3,4,2023,3,30,Thursday,895.26
10578,5620,2023-09-25,Headphones,1,7843.48,Net Banking,Bangalore,Karnataka,Electronics,7843.48,7,5,2023,9,25,Monday,2353.04
10579,5005,2023-05-23,Watch,2,33884.55,UPI,Bangalore,Karnataka,Accessories,67769.1,4,1,2023,5,23,Tuesday,20330.73
10580,5103,2023-02-28,Shirt,4,45980.07,Credit Card,Chennai,Tamil Nadu,Fashion,183920.28,7,1,2023,2,28,Tuesday,55176.08
10581,5196,2023-12-31,Tablet,2,56443.03,COD,Delhi,Delhi,Electronics,112886.06,6,1,2023,12,31,Sunday,33865.82
10582,5774,2023-01-26,Headphones,2,1244.64,Net Banking,Chennai,Tamil Nadu,Electronics,2489.28,5,2,2023,1,26,Thursday,746.78
10583,5877,2023-02-16,Jeans,1,31508.78,UPI,Hyderabad,Telangana,Fashion,31508.78,4,4,2023,2,16,Thursday,9452.63
10584,5992,2023-10-15,Backpack,4,28410.78,Debit Card,Chennai,Tamil Nadu,Accessories,113643.12,4,3,2023,10,15,Sunday,34092.94
10585,5884,2023-09-23,Shoes,2,39466.48,UPI,Kolkata,West Bengal,Fashion,78932.96,8,2,2023,9,23,Saturday,23679.89
10586,5350,2023-01-16,Shoes,2,33706.86,Debit Card,Kolkata,West Bengal,Fashion,67413.72,4,3,2023,1,16,Monday,20224.12
10587,5047,2023-07-18,Shoes,3,41316.24,Net Banking,Hyderabad,Telangana,Fashion,123948.72,8,4,2023,7,18,Tuesday,37184.62
10588,5867,2023-10-09,Backpack,1,39587.53,Debit Card,Mumbai,Maharashtra,Accessories,39587.53,2,5,2023,10,9,Monday,11876.26
10589,5823,2023-03-27,Tablet,3,7285.6,COD,Mumbai,Maharashtra,Electronics,21856.8,9,1,2023,3,27,Monday,6557.04
10590,5936,2023-09-07,Shirt,3,48043.16,Debit Card,Hyderabad,Telangana,Fashion,144129.48,8,3,2023,9,7,Thursday,43238.84
10591,5820,2023-09-27,Headphones,2,7656.98,COD,Hyderabad,Telangana,Electronics,15313.96,5,2,2023,9,27,Wednesday,4594.19
10592,5656,2023-12-01,Backpack,1,42002.28,Net Banking,Chennai,Tamil Nadu,Accessories,42002.28,7,3,2023,12,1,Friday,12600.68
10593,5269,2023-04-27,Jeans,4,25143.88,Net Banking,Hyderabad,Telangana,Fashion,100575.52,8,5,2023,4,27,Thursday,30172.66
10594,5370,2023-01-07,Shirt,2,30976.89,UPI,Delhi,Delhi,Fashion,61953.78,4,1,2023,1,7,Saturday,18586.13
10595,5636,2023-05-17,Jeans,4,54226.89,COD,Mumbai,Maharashtra,Fashion,216907.56,5,3,2023,5,17,Wednesday,65072.27
10596,5106,2023-06-25,Shirt,4,53426.06,COD,Mumbai,Maharashtra,Fashion,213704.24,8,5,2023,6,25,Sunday,64111.27
10597,5670,2023-11-24,Tablet,1,49126.02,Credit Card,Pune,Maharashtra,Electronics,49126.02,8,2,2023,11,24,Friday,14737.81
10598,5659,2023-11-11,Watch,3,30755.86,Credit Card,Hyderabad,Telangana,Accessories,92267.58,4,4,2023,11,11,Saturday,27680.27
10599,5657,2023-08-03,Jeans,1,44253.52,Credit Card,Bangalore,Karnataka,Fashion,44253.52,6,2,2023,8,3,Thursday,13276.06
10600,5120,2023-03-23,Backpack,4,30919.95,Debit Card,Bangalore,Karnataka,Accessories,123679.8,6,1,2023,3,23,Thursday,37103.94
10601,5831,2023-08-11,Shirt,2,52215.48,Credit Card,Hyderabad,Telangana,Fashion,104430.96,8,2,2023,8,11,Friday,31329.29
10602,5787,2023-04-13,Shoes,4,24345.72,COD,Delhi,Delhi,Fashion,97382.88,6,2,2023,4,13,Thursday,29214.86
10603,5604,2023-09-30,Camera,2,58223.05,Debit Card,Bangalore,Karnataka,Electronics,116446.1,3,2,2023,9,30,Saturday,34933.83
10604,5058,2023-01-14,Shoes,2,55959.67,Net Banking,Pune,Maharashtra,Fashion,111919.34,4,2,2023,1,14,Saturday,33575.8
10605,5951,2023-06-08,Laptop,1,44573.68,UPI,Kolkata,West Bengal,Electronics,44573.68,3,1,2023,6,8,Thursday,13372.1
10606,5346,2023-06-01,Watch,4,16981.13,Credit Card,Hyderabad,Telangana,Accessories,67924.52,5,5,2023,6,1,Thursday,20377.36
10607,5741,2023-04-18,Watch,3,8159.72,Net Banking,Delhi,Delhi,Accessories,24479.16,3,3,2023,4,18,Tuesday,7343.75
10608,5474,2023-07-07,Shoes,4,51325.8,COD,Delhi,Delhi,Fashion,205303.2,5,4,2023,7,7,Friday,61590.96
10609,5117,2023-10-28,Headphones,4,10168.55,UPI,Chennai,Tamil Nadu,Electronics,40674.2,8,3,2023,10,28,Saturday,12202.26
10610,5830,2023-04-08,Tablet,3,51299.37,Net Banking,Delhi,Delhi,Electronics,153898.11,5,3,2023,4,8,Saturday,46169.43
10611,5791,2023-05-11,Jeans,1,29598.67,UPI,Bangalore,Karnataka,Fashion,29598.67,5,4,2023,5,11,Thursday,8879.6
10612,5127,2023-10-20,Backpack,4,24571.44,Credit Card,Kolkata,West Bengal,Accessories,98285.76,7,1,2023,10,20,Friday,29485.73
10613,5393,2023-06-20,Watch,4,54220.49,COD,Bangalore,Karnataka,Accessories,216881.96,3,4,2023,6,20,Tuesday,65064.59
10614,5908,2023-07-02,Shoes,2,36349.9,UPI,Hyderabad,Telangana,Fashion,72699.8,7,1,2023,7,2,Sunday,21809.94
10615,5641,2023-12-30,Shoes,4,34723.86,Net Banking,Kolkata,West Bengal,Fashion,138895.44,8,3,2023,12,30,Saturday,41668.63
10616,5058,2023-02-08,Tablet,3,33658.33,Credit Card,Hyderabad,Telangana,Electronics,100974.99,4,1,2023,2,8,Wednesday,30292.5
10617,5634,2023-01-15,Tablet,2,22458.82,Credit Card,Delhi,Delhi,Electronics,44917.64,3,5,2023,1,15,Sunday,13475.29
10618,5513,2023-01-04,Mobile,1,47202.89,Net Banking,Pune,Maharashtra,Electronics,47202.89,4,4,2023,1,4,Wednesday,14160.87
10619,5751,2023-12-15,Mobile,2,15392.07,Net Banking,Mumbai,Maharashtra,Electronics,30784.14,4,5,2023,12,15,Friday,9235.24
10620,5802,2023-07-29,Headphones,3,56352.03,UPI,Kolkata,West Bengal,Electronics,169056.09,5,3,2023,7,29,Saturday,50716.83
10621,5096,2023-06-10,Headphones,3,53670.92,Debit Card,Chennai,Tamil Nadu,Electronics,161012.76,9,4,2023,6,10,Saturday,48303.83
10622,5638,2023-01-16,Laptop,2,20447.58,Credit Card,Mumbai,Maharashtra,Electronics,40895.16,3,3,2023,1,16,Monday,12268.55
10623,5118,2023-04-18,Headphones,1,43848.99,UPI,Delhi,Delhi,Electronics,43848.99,4,5,2023,4,18,Tuesday,13154.7
10624,5560,2023-11-07,Shirt,2,34521.42,Net Banking,Delhi,Delhi,Fashion,69042.84,9,3,2023,11,7,Tuesday,20712.85
10625,5601,2023-08-15,Tablet,1,20457.66,UPI,Mumbai,Maharashtra,Electronics,20457.66,6,4,2023,8,15,Tuesday,6137.3
10626,5488,2023-06-19,Backpack,2,59314.74,Net Banking,Chennai,Tamil Nadu,Accessories,118629.48,4,4,2023,6,19,Monday,35588.84
10627,5237,2023-02-03,Shirt,3,1806.67,COD,Kolkata,West Bengal,Fashion,5420.01,6,3,2023,2,3,Friday,1626.0
10628,5885,2023-09-08,Jeans,4,15382.97,Net Banking,Kolkata,West Bengal,Fashion,61531.88,3,4,2023,9,8,Friday,18459.56
10629,5897,2023-09-04,Shoes,4,31348.42,Net Banking,Mumbai,Maharashtra,Fashion,125393.68,8,4,2023,9,4,Monday,37618.1
10630,5272,2023-09-26,Headphones,1,31460.59,Net Banking,Hyderabad,Telangana,Electronics,31460.59,7,3,2023,9,26,Tuesday,9438.18
10631,5189,2023-05-21,Shoes,1,35459.3,Debit Card,Bangalore,Karnataka,Fashion,35459.3,3,5,2023,5,21,Sunday,10637.79
10632,5999,2023-10-01,Watch,1,45175.07,Net Banking,Pune,Maharashtra,Accessories,45175.07,7,4,2023,10,1,Sunday,13552.52
10633,5704,2023-04-06,Laptop,3,37521.63,Credit Card,Hyderabad,Telangana,Electronics,112564.89,7,4,2023,4,6,Thursday,33769.47
10634,5447,2023-08-15,Watch,2,36136.8,Credit Card,Kolkata,West Bengal,Accessories,72273.6,3,4,2023,8,15,Tuesday,21682.08
10635,5581,2023-02-08,Laptop,3,3494.81,UPI,Bangalore,Karnataka,Electronics,10484.43,4,4,2023,2,8,Wednesday,3145.33
10636,5790,2023-10-29,Mobile,4,22778.86,Debit Card,Pune,Maharashtra,Electronics,91115.44,2,3,2023,10,29,Sunday,27334.63
10637,5861,2023-01-29,Shoes,1,14153.73,UPI,Pune,Maharashtra,Fashion,14153.73,4,5,2023,1,29,Sunday,4246.12
10638,5247,2023-11-14,Laptop,2,16142.6,Credit Card,Pune,Maharashtra,Electronics,32285.2,4,5,2023,11,14,Tuesday,9685.56
10639,5963,2023-09-02,Camera,4,33393.95,Credit Card,Delhi,Delhi,Electronics,133575.8,8,1,2023,9,2,Saturday,40072.74
10640,5076,2023-08-24,Shirt,4,12210.47,COD,Pune,Maharashtra,Fashion,48841.88,5,4,2023,8,24,Thursday,14652.56
10641,5154,2023-07-04,Laptop,4,17848.76,Net Banking,Chennai,Tamil Nadu,Electronics,71395.04,5,4,2023,7,4,Tuesday,21418.51
10642,5656,2023-09-29,Laptop,3,14453.96,Credit Card,Mumbai,Maharashtra,Electronics,43361.88,4,1,2023,9,29,Friday,13008.56
10643,5435,2023-08-24,Shirt,1,56925.63,UPI,Kolkata,West Bengal,Fashion,56925.63,6,5,2023,8,24,Thursday,17077.69
10644,5997,2023-08-27,Shoes,4,56696.54,UPI,Chennai,Tamil Nadu,Fashion,226786.16,8,2,2023,8,27,Sunday,68035.85
10645,5086,2023-09-23,Shoes,1,36713.51,Net Banking,Mumbai,Maharashtra,Fashion,36713.51,7,2,2023,9,23,Saturday,11014.05
10646,5697,2023-12-25,Shirt,3,55493.99,Net Banking,Hyderabad,Telangana,Fashion,166481.97,9,5,2023,12,25,Monday,49944.59
10647,5285,2023-12-06,Watch,4,47213.01,COD,Hyderabad,Telangana,Accessories,188852.04,5,4,2023,12,6,Wednesday,56655.61
10648,5974,2023-03-06,Camera,3,35519.89,Debit Card,Mumbai,Maharashtra,Electronics,106559.67,4,2,2023,3,6,Monday,31967.9
10649,5220,2023-06-26,Backpack,3,684.18,UPI,Chennai,Tamil Nadu,Accessories,2052.54,8,3,2023,6,26,Monday,615.76
10650,5069,2023-01-03,Jeans,1,46419.22,Net Banking,Mumbai,Maharashtra,Fashion,46419.22,2,3,2023,1,3,Tuesday,13925.77
10651,5047,2023-05-22,Camera,4,42238.55,UPI,Pune,Maharashtra,Electronics,168954.2,6,1,2023,5,22,Monday,50686.26
10652,5094,2023-06-07,Shoes,3,37030.64,Net Banking,Delhi,Delhi,Fashion,111091.92,3,5,2023,6,7,Wednesday,33327.58
10653,5750,2023-11-20,Backpack,4,45697.33,Credit Card,Kolkata,West Bengal,Accessories,182789.32,4,5,2023,11,20,Monday,54836.8
10654,5958,2023-05-26,Mobile,1,30921.45,UPI,Hyderabad,Telangana,Electronics,30921.45,8,2,2023,5,26,Friday,9276.44
10655,5453,2023-10-20,Headphones,3,42333.77,Credit Card,Kolkata,West Bengal,Electronics,127001.31,4,4,2023,10,20,Friday,38100.39
10656,5204,2023-06-02,Laptop,1,56129.77,UPI,Delhi,Delhi,Electronics,56129.77,9,5,2023,6,2,Friday,16838.93
10657,5912,2023-07-12,Shirt,4,22735.56,Debit Card,Pune,Maharashtra,Fashion,90942.24,7,2,2023,7,12,Wednesday,27282.67
10658,5218,2023-03-14,Shirt,4,42574.87,COD,Pune,Maharashtra,Fashion,170299.48,6,2,2023,3,14,Tuesday,51089.84
10659,5474,2023-11-01,Laptop,1,28698.56,Credit Card,Hyderabad,Telangana,Electronics,28698.56,5,5,2023,11,1,Wednesday,8609.57
10660,5432,2023-12-10,Headphones,2,40561.66,Net Banking,Hyderabad,Telangana,Electronics,81123.32,5,2,2023,12,10,Sunday,24337.0
10661,5341,2023-05-20,Jeans,3,45844.73,Debit Card,Pune,Maharashtra,Fashion,137534.19,5,1,2023,5,20,Saturday,41260.26
10662,5551,2023-07-06,Headphones,4,3013.51,UPI,Bangalore,Karnataka,Electronics,12054.04,9,1,2023,7,6,Thursday,3616.21
10663,5612,2023-10-20,Backpack,4,38902.05,Credit Card,Kolkata,West Bengal,Accessories,155608.2,3,5,2023,10,20,Friday,46682.46
10664,5289,2023-03-02,Headphones,3,13836.45,UPI,Delhi,Delhi,Electronics,41509.35,8,4,2023,3,2,Thursday,12452.8
10665,5254,2023-07-17,Backpack,1,40300.94,UPI,Kolkata,West Bengal,Accessories,40300.94,6,1,2023,7,17,Monday,12090.28
10666,5734,2023-10-22,Headphones,1,28259.31,UPI,Delhi,Delhi,Electronics,28259.31,6,1,2023,10,22,Sunday,8477.79
10667,5357,2023-11-15,Jeans,1,46481.1,COD,Bangalore,Karnataka,Fashion,46481.1,5,5,2023,11,15,Wednesday,13944.33
10668,5023,2023-10-29,Jeans,2,7667.03,COD,Chennai,Tamil Nadu,Fashion,15334.06,5,3,2023,10,29,Sunday,4600.22
10669,5762,2023-12-10,Shoes,2,37691.44,Net Banking,Delhi,Delhi,Fashion,75382.88,7,2,2023,12,10,Sunday,22614.86
10670,5522,2023-01-11,Laptop,4,16924.7,Credit Card,Kolkata,West Bengal,Electronics,67698.8,9,1,2023,1,11,Wednesday,20309.64
10671,5758,2023-03-03,Jeans,1,51223.03,Debit Card,Mumbai,Maharashtra,Fashion,51223.03,2,3,2023,3,3,Friday,15366.91
10672,5837,2023-11-29,Backpack,3,55724.5,Debit Card,Pune,Maharashtra,Accessories,167173.5,2,4,2023,11,29,Wednesday,50152.05
10673,5100,2023-08-14,Jeans,4,59784.98,Debit Card,Pune,Maharashtra,Fashion,239139.92,4,3,2023,8,14,Monday,71741.98
10674,5802,2023-06-02,Shoes,3,47821.64,UPI,Bangalore,Karnataka,Fashion,143464.92,4,5,2023,6,2,Friday,43039.48
10675,5180,2023-07-18,Shirt,4,45297.92,COD,Delhi,Delhi,Fashion,181191.68,6,4,2023,7,18,Tuesday,54357.5
10676,5223,2023-02-21,Backpack,2,13165.4,Credit Card,Chennai,Tamil Nadu,Accessories,26330.8,6,4,2023,2,21,Tuesday,7899.24
10677,5906,2023-09-17,Shoes,4,20359.62,UPI,Delhi,Delhi,Fashion,81438.48,3,3,2023,9,17,Sunday,24431.54
10678,5762,2023-02-28,Watch,2,28101.25,COD,Pune,Maharashtra,Accessories,56202.5,3,5,2023,2,28,Tuesday,16860.75
10679,5659,2023-03-13,Watch,4,46470.85,COD,Hyderabad,Telangana,Accessories,185883.4,2,1,2023,3,13,Monday,55765.02
10680,5442,2023-05-28,Mobile,1,54923.46,Credit Card,Mumbai,Maharashtra,Electronics,54923.46,9,3,2023,5,28,Sunday,16477.04
10681,5608,2023-12-15,Headphones,3,11591.6,Credit Card,Bangalore,Karnataka,Electronics,34774.8,4,1,2023,12,15,Friday,10432.44
10682,5769,2023-03-04,Laptop,1,55365.34,Credit Card,Hyderabad,Telangana,Electronics,55365.34,2,3,2023,3,4,Saturday,16609.6
10683,5325,2023-11-06,Tablet,4,41828.79,UPI,Kolkata,West Bengal,Electronics,167315.16,9,1,2023,11,6,Monday,50194.55
10684,5516,2023-08-31,Camera,4,36763.01,Net Banking,Chennai,Tamil Nadu,Electronics,147052.04,2,3,2023,8,31,Thursday,44115.61
10685,5016,2023-11-26,Shoes,4,12230.52,Credit Card,Hyderabad,Telangana,Fashion,48922.08,4,4,2023,11,26,Sunday,14676.62
10686,5792,2023-04-17,Shirt,2,3614.84,Net Banking,Kolkata,West Bengal,Fashion,7229.68,8,2,2023,4,17,Monday,2168.9
10687,5336,2023-08-14,Camera,3,34237.35,UPI,Hyderabad,Telangana,Electronics,102712.05,3,4,2023,8,14,Monday,30813.62
10688,5759,2023-11-09,Shirt,3,39195.49,Net Banking,Chennai,Tamil Nadu,Fashion,117586.47,7,1,2023,11,9,Thursday,35275.94
10689,5258,2023-08-06,Camera,4,12883.65,Debit Card,Hyderabad,Telangana,Electronics,51534.6,7,5,2023,8,6,Sunday,15460.38
10690,5497,2023-08-29,Shoes,4,33520.44,Net Banking,Bangalore,Karnataka,Fashion,134081.76,7,4,2023,8,29,Tuesday,40224.53
10691,5988,2023-09-16,Tablet,2,51432.66,Credit Card,Pune,Maharashtra,Electronics,102865.32,4,2,2023,9,16,Saturday,30859.6
10692,5896,2023-09-19,Camera,1,50153.44,UPI,Delhi,Delhi,Electronics,50153.44,5,1,2023,9,19,Tuesday,15046.03
10693,5160,2023-01-05,Shoes,1,55663.1,Credit Card,Hyderabad,Telangana,Fashion,55663.1,5,4,2023,1,5,Thursday,16698.93
10694,5475,2023-09-18,Jeans,3,22143.38,Debit Card,Bangalore,Karnataka,Fashion,66430.14,5,3,2023,9,18,Monday,19929.04
10695,5852,2023-02-23,Tablet,2,19287.56,Credit Card,Delhi,Delhi,Electronics,38575.12,6,5,2023,2,23,Thursday,11572.54
10696,5664,2023-02-16,Backpack,4,45040.73,Credit Card,Kolkata,West Bengal,Accessories,180162.92,3,1,2023,2,16,Thursday,54048.88
10697,5908,2023-08-03,Shirt,3,26037.41,Credit Card,Delhi,Delhi,Fashion,78112.23,3,4,2023,8,3,Thursday,23433.67
10698,5690,2023-06-26,Watch,2,5526.66,COD,Kolkata,West Bengal,Accessories,11053.32,8,1,2023,6,26,Monday,3316.0
10699,5675,2023-01-09,Headphones,1,17183.23,Debit Card,Hyderabad,Telangana,Electronics,17183.23,8,3,2023,1,9,Monday,5154.97
10700,5380,2023-04-09,Watch,2,25289.36,Credit Card,Bangalore,Karnataka,Accessories,50578.72,6,2,2023,4,9,Sunday,15173.62
10701,5545,2023-01-20,Tablet,1,17763.23,Credit Card,Pune,Maharashtra,Electronics,17763.23,2,4,2023,1,20,Friday,5328.97
10702,5929,2023-08-29,Backpack,2,20132.67,Credit Card,Hyderabad,Telangana,Accessories,40265.34,9,1,2023,8,29,Tuesday,12079.6
10703,5957,2023-03-02,Shirt,3,17838.42,UPI,Kolkata,West Bengal,Fashion,53515.26,8,1,2023,3,2,Thursday,16054.58
10704,5691,2023-06-27,Backpack,1,2777.5,COD,Chennai,Tamil Nadu,Accessories,2777.5,7,1,2023,6,27,Tuesday,833.25
10705,5427,2023-12-04,Camera,3,38334.55,UPI,Delhi,Delhi,Electronics,115003.65,5,2,2023,12,4,Monday,34501.09
10706,5613,2023-03-03,Shirt,3,35958.36,COD,Hyderabad,Telangana,Fashion,107875.08,7,1,2023,3,3,Friday,32362.52
10707,5268,2023-05-25,Camera,1,39306.99,Credit Card,Kolkata,West Bengal,Electronics,39306.99,5,5,2023,5,25,Thursday,11792.1
10708,5835,2023-08-04,Shoes,1,11780.9,Debit Card,Delhi,Delhi,Fashion,11780.9,7,5,2023,8,4,Friday,3534.27
10709,5577,2023-01-03,Tablet,4,17950.58,Net Banking,Kolkata,West Bengal,Electronics,71802.32,2,1,2023,1,3,Tuesday,21540.7
10710,5417,2023-06-09,Shoes,4,37291.07,Net Banking,Bangalore,Karnataka,Fashion,149164.28,9,5,2023,6,9,Friday,44749.28
10711,5168,2023-08-15,Mobile,4,36097.77,Credit Card,Mumbai,Maharashtra,Electronics,144391.08,7,4,2023,8,15,Tuesday,43317.32
10712,5842,2023-09-26,Backpack,3,30527.92,UPI,Hyderabad,Telangana,Accessories,91583.76,7,5,2023,9,26,Tuesday,27475.13
10713,5043,2023-04-30,Camera,3,21219.67,Debit Card,Pune,Maharashtra,Electronics,63659.01,4,1,2023,4,30,Sunday,19097.7
10714,5556,2023-03-30,Jeans,4,54801.98,COD,Hyderabad,Telangana,Fashion,219207.92,9,3,2023,3,30,Thursday,65762.38
10715,5285,2023-11-25,Shoes,3,20584.28,Credit Card,Delhi,Delhi,Fashion,61752.84,7,4,2023,11,25,Saturday,18525.85
10716,5397,2023-03-09,Mobile,3,27500.46,Debit Card,Bangalore,Karnataka,Electronics,82501.38,4,2,2023,3,9,Thursday,24750.41
10717,5012,2023-12-23,Laptop,1,40783.4,Debit Card,Kolkata,West Bengal,Electronics,40783.4,3,1,2023,12,23,Saturday,12235.02
10718,5607,2023-04-08,Watch,1,32718.38,COD,Chennai,Tamil Nadu,Accessories,32718.38,9,2,2023,4,8,Saturday,9815.51
10719,5302,2023-09-24,Shirt,3,21009.09,Debit Card,Pune,Maharashtra,Fashion,63027.27,6,3,2023,9,24,Sunday,18908.18
10720,5898,2023-04-15,Mobile,4,26307.99,UPI,Bangalore,Karnataka,Electronics,105231.96,9,2,2023,4,15,Saturday,31569.59
10721,5253,2023-11-19,Tablet,2,47730.5,UPI,Hyderabad,Telangana,Electronics,95461.0,9,1,2023,11,19,Sunday,28638.3
10722,5499,2023-05-03,Shoes,4,16904.31,UPI,Chennai,Tamil Nadu,Fashion,67617.24,7,1,2023,5,3,Wednesday,20285.17
10723,5754,2023-01-29,Tablet,2,8792.64,Debit Card,Bangalore,Karnataka,Electronics,17585.28,3,3,2023,1,29,Sunday,5275.58
10724,5035,2023-05-17,Watch,4,18995.84,UPI,Mumbai,Maharashtra,Accessories,75983.36,9,1,2023,5,17,Wednesday,22795.01
10725,5727,2023-07-14,Jeans,1,51017.19,COD,Pune,Maharashtra,Fashion,51017.19,8,3,2023,7,14,Friday,15305.16
10726,5849,2023-08-14,Backpack,3,5612.69,Debit Card,Delhi,Delhi,Accessories,16838.07,8,3,2023,8,14,Monday,5051.42
10727,5090,2023-11-28,Backpack,3,59504.26,Net Banking,Bangalore,Karnataka,Accessories,178512.78,4,1,2023,11,28,Tuesday,53553.83
10728,5776,2023-06-19,Tablet,1,32597.87,Debit Card,Bangalore,Karnataka,Electronics,32597.87,7,5,2023,6,19,Monday,9779.36
10729,5605,2023-01-09,Camera,2,59095.29,COD,Mumbai,Maharashtra,Electronics,118190.58,7,3,2023,1,9,Monday,35457.17
10730,5922,2023-02-09,Jeans,2,56358.09,Net Banking,Hyderabad,Telangana,Fashion,112716.18,9,1,2023,2,9,Thursday,33814.85
10731,5970,2023-01-25,Backpack,2,27332.98,Debit Card,Kolkata,West Bengal,Accessories,54665.96,2,5,2023,1,25,Wednesday,16399.79
10732,5602,2023-09-18,Jeans,1,12149.92,UPI,Kolkata,West Bengal,Fashion,12149.92,3,3,2023,9,18,Monday,3644.98
10733,5418,2023-08-14,Mobile,2,10143.62,Credit Card,Pune,Maharashtra,Electronics,20287.24,5,5,2023,8,14,Monday,6086.17
10734,5115,2023-05-04,Jeans,1,14627.37,Credit Card,Pune,Maharashtra,Fashion,14627.37,5,4,2023,5,4,Thursday,4388.21
10735,5617,2023-02-07,Headphones,4,42694.92,UPI,Delhi,Delhi,Electronics,170779.68,2,4,2023,2,7,Tuesday,51233.9
10736,5903,2023-11-24,Watch,4,16595.11,Credit Card,Bangalore,Karnataka,Accessories,66380.44,4,5,2023,11,24,Friday,19914.13
10737,5196,2023-09-08,Backpack,1,20683.09,Credit Card,Chennai,Tamil Nadu,Accessories,20683.09,5,3,2023,9,8,Friday,6204.93
10738,5826,2023-06-25,Jeans,3,27092.09,UPI,Bangalore,Karnataka,Fashion,81276.27,9,1,2023,6,25,Sunday,24382.88
10739,5501,2023-03-31,Tablet,4,54819.99,UPI,Kolkata,West Bengal,Electronics,219279.96,5,2,2023,3,31,Friday,65783.99
10740,5626,2023-02-06,Laptop,2,11606.79,Debit Card,Delhi,Delhi,Electronics,23213.58,8,1,2023,2,6,Monday,6964.07
10741,5493,2023-11-12,Headphones,1,600.09,Debit Card,Bangalore,Karnataka,Electronics,600.09,8,2,2023,11,12,Sunday,180.03
10742,5075,2023-06-25,Headphones,2,3887.76,UPI,Mumbai,Maharashtra,Electronics,7775.52,6,2,2023,6,25,Sunday,2332.66
10743,5413,2023-10-11,Camera,2,54314.55,COD,Kolkata,West Bengal,Electronics,108629.1,3,3,2023,10,11,Wednesday,32588.73
10744,5376,2023-03-22,Jeans,3,38956.73,Credit Card,Bangalore,Karnataka,Fashion,116870.19,4,5,2023,3,22,Wednesday,35061.06
10745,5420,2023-04-24,Camera,2,16600.52,Debit Card,Bangalore,Karnataka,Electronics,33201.04,7,1,2023,4,24,Monday,9960.31
10746,5729,2023-02-09,Camera,3,10878.39,Credit Card,Kolkata,West Bengal,Electronics,32635.17,3,5,2023,2,9,Thursday,9790.55
10747,5277,2023-10-28,Laptop,4,17867.72,Net Banking,Chennai,Tamil Nadu,Electronics,71470.88,4,4,2023,10,28,Saturday,21441.26
10748,5761,2023-08-12,Mobile,1,7153.38,UPI,Kolkata,West Bengal,Electronics,7153.38,5,3,2023,8,12,Saturday,2146.01
10749,5676,2023-11-14,Jeans,2,56509.51,COD,Mumbai,Maharashtra,Fashion,113019.02,6,3,2023,11,14,Tuesday,33905.71
10750,5394,2023-12-15,Shoes,1,47117.11,Net Banking,Mumbai,Maharashtra,Fashion,47117.11,3,4,2023,12,15,Friday,14135.13
10751,5869,2023-04-25,Backpack,2,27904.75,Net Banking,Bangalore,Karnataka,Accessories,55809.5,5,1,2023,4,25,Tuesday,16742.85
10752,5457,2023-07-05,Camera,1,51938.27,Net Banking,Pune,Maharashtra,Electronics,51938.27,4,4,2023,7,5,Wednesday,15581.48
10753,5920,2023-11-19,Watch,2,15192.65,UPI,Chennai,Tamil Nadu,Accessories,30385.3,3,1,2023,11,19,Sunday,9115.59
10754,5192,2023-02-25,Shirt,2,43112.1,Debit Card,Bangalore,Karnataka,Fashion,86224.2,7,2,2023,2,25,Saturday,25867.26
10755,5739,2023-02-09,Watch,2,51411.11,UPI,Kolkata,West Bengal,Accessories,102822.22,3,3,2023,2,9,Thursday,30846.67
10756,5689,2023-12-20,Laptop,2,21599.09,Debit Card,Bangalore,Karnataka,Electronics,43198.18,5,1,2023,12,20,Wednesday,12959.45
10757,5099,2023-02-09,Laptop,2,45520.63,Net Banking,Delhi,Delhi,Electronics,91041.26,9,5,2023,2,9,Thursday,27312.38
10758,5548,2023-12-13,Tablet,2,17915.82,Net Banking,Delhi,Delhi,Electronics,35831.64,9,5,2023,12,13,Wednesday,10749.49
10759,5978,2023-08-25,Mobile,2,18141.77,COD,Pune,Maharashtra,Electronics,36283.54,3,3,2023,8,25,Friday,10885.06
10760,5999,2023-10-16,Backpack,2,6691.31,Debit Card,Chennai,Tamil Nadu,Accessories,13382.62,7,4,2023,10,16,Monday,4014.79
10761,5096,2023-09-19,Camera,2,26571.47,Net Banking,Hyderabad,Telangana,Electronics,53142.94,6,4,2023,9,19,Tuesday,15942.88
10762,5664,2023-08-04,Watch,1,43863.8,Credit Card,Delhi,Delhi,Accessories,43863.8,6,1,2023,8,4,Friday,13159.14
